Estado;Tipo de crimen;Ocurrencias;Fecha
Santa Catarina;Robo de mercancía;1;01/08/2019
Santa Catarina;Robo de vehiculo;173;01/08/2019
Santa Catarina;Robo seguido de muerte;2;01/08/2019
Santa Catarina;Tentativa de homicidio;97;01/08/2019
Santa Catarina;Violación;123;01/09/2019
Santa Catarina;Hurto en el vehículo;717;01/09/2019
Santa Catarina;Homicidio doloso;41;01/09/2019
Santa Catarina;Lesiones corporales seguidas de muerte;0;01/09/2019
Santa Catarina;Robo a entidad financiera;2;01/09/2019
Santa Catarina;Robo de mercancía;1;01/09/2019
Santa Catarina;Robo de vehiculo;163;01/09/2019
Santa Catarina;Robo seguido de muerte;1;01/09/2019
Santa Catarina;Tentativa de homicidio;121;01/09/2019
Santa Catarina;Violación;158;01/10/2019
Santa Catarina;Hurto en el vehículo;711;01/10/2019
Santa Catarina;Homicidio doloso;62;01/10/2019
Santa Catarina;Lesiones corporales seguidas de muerte;0;01/10/2019
Santa Catarina;Robo a entidad financiera;2;01/10/2019
Santa Catarina;Robo de mercancía;0;01/10/2019
Santa Catarina;Robo de vehiculo;171;01/10/2019
Santa Catarina;Robo seguido de muerte;5;01/10/2019
Santa Catarina;Tentativa de homicidio;146;01/10/2019
Santa Catarina;Violación;129;01/11/2019
Santa Catarina;Hurto en el vehículo;739;01/11/2019
Santa Catarina;Homicidio doloso;65;01/11/2019
Santa Catarina;Lesiones corporales seguidas de muerte;0;01/11/2019
Santa Catarina;Robo a entidad financiera;0;01/11/2019
Santa Catarina;Robo de mercancía;1;01/11/2019
Santa Catarina;Robo de vehiculo;141;01/11/2019
Santa Catarina;Robo seguido de muerte;1;01/11/2019
Santa Catarina;Tentativa de homicidio;156;01/11/2019
Santa Catarina;Violación;120;01/12/2019
Santa Catarina;Hurto en el vehículo;872;01/12/2019
Santa Catarina;Homicidio doloso;63;01/12/2019
Santa Catarina;Lesiones corporales seguidas de muerte;0;01/12/2019
Santa Catarina;Robo a entidad financiera;2;01/12/2019
Santa Catarina;Robo de mercancía;1;01/12/2019
Santa Catarina;Robo de vehiculo;154;01/12/2019
Santa Catarina;Robo seguido de muerte;1;01/12/2019
Santa Catarina;Tentativa de homicidio;143;01/12/2019
San Pablo;Violación;1071;01/01/2019
San Pablo;Hurto en el vehículo;7274;01/01/2019
San Pablo;Homicidio doloso;270;01/01/2019
San Pablo;Lesiones corporales seguidas de muerte;10;01/01/2019
San Pablo;Robo a entidad financiera;1;01/01/2019
San Pablo;Robo de mercancía;610;01/01/2019
San Pablo;Robo de vehiculo;3948;01/01/2019
San Pablo;Robo seguido de muerte;17;01/01/2019
San Pablo;Tentativa de homicidio;330;01/01/2019
San Pablo;Violación;946;01/02/2019
San Pablo;Hurto en el vehículo;7232;01/02/2019
San Pablo;Homicidio doloso;212;01/02/2019
San Pablo;Lesiones corporales seguidas de muerte;6;01/02/2019
San Pablo;Robo a entidad financiera;2;01/02/2019
San Pablo;Robo de mercancía;587;01/02/2019
San Pablo;Robo de vehiculo;3562;01/02/2019
San Pablo;Robo seguido de muerte;12;01/02/2019
San Pablo;Tentativa de homicidio;260;01/02/2019
San Pablo;Violación;1027;01/03/2019
San Pablo;Hurto en el vehículo;7669;01/03/2019
San Pablo;Homicidio doloso;231;01/03/2019
San Pablo;Lesiones corporales seguidas de muerte;5;01/03/2019
San Pablo;Robo a entidad financiera;2;01/03/2019
San Pablo;Robo de mercancía;607;01/03/2019
San Pablo;Robo de vehiculo;4045;01/03/2019
San Pablo;Robo seguido de muerte;9;01/03/2019
San Pablo;Tentativa de homicidio;298;01/03/2019
San Pablo;Violación;258;01/04/2019
San Pablo;Hurto en el vehículo;7782;01/04/2019
San Pablo;Homicidio doloso;255;01/04/2019
San Pablo;Lesiones corporales seguidas de muerte;10;01/04/2019
San Pablo;Robo a entidad financiera;1;01/04/2019
San Pablo;Robo de mercancía;610;01/04/2019
San Pablo;Robo de vehiculo;4070;01/04/2019
San Pablo;Robo seguido de muerte;16;01/04/2019
San Pablo;Tentativa de homicidio;330;01/04/2019
San Pablo;Violación;1078;01/05/2019
San Pablo;Hurto en el vehículo;8052;01/05/2019
San Pablo;Homicidio doloso;214;01/05/2019
San Pablo;Lesiones corporales seguidas de muerte;8;01/05/2019
San Pablo;Robo a entidad financiera;1;01/05/2019
San Pablo;Robo de mercancía;568;01/05/2019
San Pablo;Robo de vehiculo;4089;01/05/2019
San Pablo;Robo seguido de muerte;15;01/05/2019
San Pablo;Tentativa de homicidio;285;01/05/2019
San Pablo;Violación;820;01/06/2019
San Pablo;Hurto en el vehículo;7333;01/06/2019
San Pablo;Homicidio doloso;212;01/06/2019
San Pablo;Lesiones corporales seguidas de muerte;11;01/06/2019
San Pablo;Robo a entidad financiera;4;01/06/2019
San Pablo;Robo de mercancía;554;01/06/2019
San Pablo;Robo de vehiculo;3934;01/06/2019
San Pablo;Robo seguido de muerte;17;01/06/2019
San Pablo;Tentativa de homicidio;270;01/06/2019
San Pablo;Violación;850;01/07/2019
San Pablo;Hurto en el vehículo;7868;01/07/2019
San Pablo;Homicidio doloso;186;01/07/2019
San Pablo;Lesiones corporales seguidas de muerte;5;01/07/2019
San Pablo;Robo a entidad financiera;2;01/07/2019
San Pablo;Robo de mercancía;629;01/07/2019
San Pablo;Robo de vehiculo;3697;01/07/2019
San Pablo;Robo seguido de muerte;16;01/07/2019
San Pablo;Tentativa de homicidio;249;01/07/2019
San Pablo;Violación;1051;01/08/2019
San Pablo;Hurto en el vehículo;1361;01/08/2019
San Pablo;Homicidio doloso;203;01/08/2019
San Pablo;Lesiones corporales seguidas de muerte;7;01/08/2019
San Pablo;Robo a entidad financiera;1;01/08/2019
San Pablo;Robo de mercancía;592;01/08/2019
San Pablo;Robo de vehiculo;3554;01/08/2019
San Pablo;Robo seguido de muerte;10;01/08/2019
San Pablo;Tentativa de homicidio;240;01/08/2019
San Pablo;Violación;1201;01/09/2019
San Pablo;Hurto en el vehículo;7345;01/09/2019
San Pablo;Homicidio doloso;202;01/09/2019
San Pablo;Lesiones corporales seguidas de muerte;8;01/09/2019
San Pablo;Robo a entidad financiera;1;01/09/2019
San Pablo;Robo de mercancía;478;01/09/2019
San Pablo;Robo de vehiculo;3294;01/09/2019
San Pablo;Robo seguido de muerte;21;01/09/2019
San Pablo;Tentativa de homicidio;279;01/09/2019
San Pablo;Violación;1306;01/10/2019
San Pablo;Hurto en el vehículo;8083;01/10/2019
San Pablo;Homicidio doloso;253;01/10/2019
San Pablo;Lesiones corporales seguidas de muerte;13;01/10/2019
San Pablo;Robo a entidad financiera;1;01/10/2019
San Pablo;Robo de mercancía;677;01/10/2019
San Pablo;Robo de vehiculo;3821;01/10/2019
San Pablo;Robo seguido de muerte;18;01/10/2019
San Pablo;Tentativa de homicidio;280;01/10/2019
San Pablo;Violación;1090;01/11/2019
San Pablo;Hurto en el vehículo;7642;01/11/2019
San Pablo;Homicidio doloso;246;01/11/2019
San Pablo;Lesiones corporales seguidas de muerte;5;01/11/2019
San Pablo;Robo a entidad financiera;2;01/11/2019
San Pablo;Robo de mercancía;646;01/11/2019
San Pablo;Robo de vehiculo;3950;01/11/2019
San Pablo;Robo seguido de muerte;14;01/11/2019
San Pablo;Tentativa de homicidio;269;01/11/2019
San Pablo;Violación;916;01/12/2019
San Pablo;Hurto en el vehículo;6458;01/12/2019
San Pablo;Homicidio doloso;294;01/12/2019
San Pablo;Lesiones corporales seguidas de muerte;11;01/12/2019
San Pablo;Robo a entidad financiera;3;01/12/2019
San Pablo;Robo de mercancía;767;01/12/2019
San Pablo;Robo de vehiculo;4549;01/12/2019
San Pablo;Robo seguido de muerte;26;01/12/2019
San Pablo;Tentativa de homicidio;300;01/12/2019
Sergipe;Violación;56;01/01/2019
Sergipe;Hurto en el vehículo;49;01/01/2019
Sergipe;Homicidio doloso;73;01/01/2019
Sergipe;Lesiones corporales seguidas de muerte;1;01/01/2019
Sergipe;Robo a entidad financiera;0;01/01/2019
Sergipe;Robo de mercancía;1;01/01/2019
Sergipe;Robo de vehiculo;223;01/01/2019
Sergipe;Robo seguido de muerte;4;01/01/2019
Sergipe;Tentativa de homicidio;45;01/01/2019
Sergipe;Violación;60;01/02/2019
Sergipe;Hurto en el vehículo;60;01/02/2019
Sergipe;Homicidio doloso;61;01/02/2019
Sergipe;Lesiones corporales seguidas de muerte;1;01/02/2019
Sergipe;Robo a entidad financiera;1;01/02/2019
Sergipe;Robo de mercancía;0;01/02/2019
Sergipe;Robo de vehiculo;171;01/02/2019
Sergipe;Robo seguido de muerte;3;01/02/2019
Sergipe;Tentativa de homicidio;44;01/02/2019
Sergipe;Violación;55;01/03/2019
Sergipe;Hurto en el vehículo;83;01/03/2019
Sergipe;Homicidio doloso;69;01/03/2019
Sergipe;Lesiones corporales seguidas de muerte;0;01/03/2019
Sergipe;Robo a entidad financiera;1;01/03/2019
Sergipe;Robo de vehiculo;167;01/03/2019
Sergipe;Robo seguido de muerte;1;01/03/2019
Sergipe;Tentativa de homicidio;45;01/03/2019
Sergipe;Violación;49;01/04/2019
Sergipe;Hurto en el vehículo;72;01/04/2019
Sergipe;Homicidio doloso;50;01/04/2019
Sergipe;Lesiones corporales seguidas de muerte;0;01/04/2019
Sergipe;Robo a entidad financiera;1;01/04/2019
Sergipe;Robo de mercancía;1;01/04/2019
Sergipe;Robo de vehiculo;163;01/04/2019
Sergipe;Robo seguido de muerte;0;01/04/2019
Sergipe;Tentativa de homicidio;50;01/04/2019
Sergipe;Violación;71;01/05/2019
Sergipe;Hurto en el vehículo;51;01/05/2019
Sergipe;Homicidio doloso;71;01/05/2019
Sergipe;Lesiones corporales seguidas de muerte;0;01/05/2019
Sergipe;Robo a entidad financiera;2;01/05/2019
Sergipe;Robo de mercancía;1;01/05/2019
Sergipe;Robo de vehiculo;155;01/05/2019
Sergipe;Robo seguido de muerte;4;01/05/2019
Sergipe;Tentativa de homicidio;50;01/05/2019
Sergipe;Violación;51;01/06/2019
Sergipe;Hurto en el vehículo;70;01/06/2019
Sergipe;Homicidio doloso;61;01/06/2019
Sergipe;Lesiones corporales seguidas de muerte;0;01/06/2019
Sergipe;Robo a entidad financiera;1;01/06/2019
Sergipe;Robo de mercancía;0;01/06/2019
Sergipe;Robo de vehiculo;126;01/06/2019
Sergipe;Robo seguido de muerte;2;01/06/2019
Sergipe;Tentativa de homicidio;41;01/06/2019
Sergipe;Violación;53;01/07/2019
Sergipe;Hurto en el vehículo;53;01/07/2019
Sergipe;Homicidio doloso;53;01/07/2019
Sergipe;Lesiones corporales seguidas de muerte;1;01/07/2019
Sergipe;Robo a entidad financiera;0;01/07/2019
Sergipe;Robo de mercancía;3;01/07/2019
Sergipe;Robo de vehiculo;124;01/07/2019
Sergipe;Robo seguido de muerte;1;01/07/2019
Sergipe;Tentativa de homicidio;38;01/07/2019
Sergipe;Violación;72;01/08/2019
Sergipe;Hurto en el vehículo;82;01/08/2019
Sergipe;Homicidio doloso;56;01/08/2019
Sergipe;Lesiones corporales seguidas de muerte;0;01/08/2019
Sergipe;Robo a entidad financiera;1;01/08/2019
Sergipe;Robo de mercancía;0;01/08/2019
Sergipe;Robo de vehiculo;126;01/08/2019
Sergipe;Robo seguido de muerte;1;01/08/2019
Sergipe;Tentativa de homicidio;50;01/08/2019
Sergipe;Violación;23;01/09/2019
Sergipe;Hurto en el vehículo;194;01/09/2019
Sergipe;Homicidio doloso;66;01/09/2019
Sergipe;Lesiones corporales seguidas de muerte;1;01/09/2019
Sergipe;Robo a entidad financiera;0;01/09/2019
Sergipe;Robo de mercancía;0;01/09/2019
Sergipe;Robo de vehiculo;189;01/09/2019
Sergipe;Robo seguido de muerte;1;01/09/2019
Sergipe;Tentativa de homicidio;45;01/09/2019
Sergipe;Violación;16;01/10/2019
Sergipe;Hurto en el vehículo;90;01/10/2019
Sergipe;Homicidio doloso;57;01/10/2019
Sergipe;Lesiones corporales seguidas de muerte;0;01/10/2019
Sergipe;Robo a entidad financiera;0;01/10/2019
Sergipe;Robo de mercancía;1;01/10/2019
Sergipe;Robo de vehiculo;183;01/10/2019
Sergipe;Robo seguido de muerte;4;01/10/2019
Sergipe;Tentativa de homicidio;67;01/10/2019
Sergipe;Violación;66;01/11/2019
Sergipe;Hurto en el vehículo;87;01/11/2019
Sergipe;Homicidio doloso;90;01/11/2019
Sergipe;Lesiones corporales seguidas de muerte;0;01/11/2019
Sergipe;Robo a entidad financiera;0;01/11/2019
Sergipe;Robo de mercancía;0;01/11/2019
Sergipe;Robo de vehiculo;238;01/11/2019
Sergipe;Robo seguido de muerte;4;01/11/2019
Sergipe;Tentativa de homicidio;52;01/11/2019
Sergipe;Violación;60;01/12/2019
Sergipe;Hurto en el vehículo;77;01/12/2019
Sergipe;Homicidio doloso;71;01/12/2019
Sergipe;Lesiones corporales seguidas de muerte;0;01/12/2019
Sergipe;Robo a entidad financiera;0;01/12/2019
Sergipe;Robo de mercancía;0;01/12/2019
Sergipe;Robo de vehiculo;229;01/12/2019
Sergipe;Robo seguido de muerte;2;01/12/2019
Sergipe;Tentativa de homicidio;58;01/12/2019
Tocantins;Violación;50;01/01/2019
Tocantins;Hurto en el vehículo;165;01/01/2019
Tocantins;Homicidio doloso;23;01/01/2019
Tocantins;Lesiones corporales seguidas de muerte;1;01/01/2019
Tocantins;Robo a entidad financiera;0;01/01/2019
Tocantins;Robo de mercancía;0;01/01/2019
Tocantins;Robo de vehiculo;68;01/01/2019
Tocantins;Robo seguido de muerte;2;01/01/2019
Tocantins;Tentativa de homicidio;46;01/01/2019
Tocantins;Violación;60;01/02/2019
Tocantins;Hurto en el vehículo;98;01/02/2019
Tocantins;Homicidio doloso;24;01/02/2019
Tocantins;Lesiones corporales seguidas de muerte;1;01/02/2019
Tocantins;Robo a entidad financiera;1;01/02/2019
Tocantins;Robo de mercancía;0;01/02/2019
Tocantins;Robo de vehiculo;63;01/02/2019
Tocantins;Robo seguido de muerte;2;01/02/2019
Tocantins;Tentativa de homicidio;30;01/02/2019
Tocantins;Violación;59;01/03/2019
Tocantins;Hurto en el vehículo;137;01/03/2019
Tocantins;Homicidio doloso;33;01/03/2019
Tocantins;Lesiones corporales seguidas de muerte;0;01/03/2019
Tocantins;Robo a entidad financiera;0;01/03/2019
Tocantins;Robo de mercancía;0;01/03/2019
Tocantins;Robo de vehiculo;36;01/03/2019
Tocantins;Robo seguido de muerte;0;01/03/2019
Tocantins;Tentativa de homicidio;21;01/03/2019
Tocantins;Violación;66;01/04/2019
Tocantins;Hurto en el vehículo;126;01/04/2019
Tocantins;Homicidio doloso;36;01/04/2019
Tocantins;Lesiones corporales seguidas de muerte;2;01/04/2019
Tocantins;Robo a entidad financiera;1;01/04/2019
Tocantins;Robo de mercancía;0;01/04/2019
Tocantins;Robo de vehiculo;62;01/04/2019
Tocantins;Robo seguido de muerte;0;01/04/2019
Tocantins;Tentativa de homicidio;51;01/04/2019
Tocantins;Violación;71;01/05/2019
Tocantins;Hurto en el vehículo;160;01/05/2019
Tocantins;Homicidio doloso;27;01/05/2019
Tocantins;Lesiones corporales seguidas de muerte;0;01/05/2019
Tocantins;Robo a entidad financiera;0;01/05/2019
Tocantins;Robo de mercancía;0;01/05/2019
Tocantins;Robo de vehiculo;45;01/05/2019
Tocantins;Robo seguido de muerte;4;01/05/2019
Tocantins;Tentativa de homicidio;47;01/05/2019
Tocantins;Violación;68;01/06/2019
Tocantins;Hurto en el vehículo;163;01/06/2019
Tocantins;Homicidio doloso;23;01/06/2019
Tocantins;Lesiones corporales seguidas de muerte;0;01/06/2019
Tocantins;Robo a entidad financiera;0;01/06/2019
Tocantins;Robo de mercancía;0;01/06/2019
Tocantins;Robo de vehiculo;45;01/06/2019
Tocantins;Robo seguido de muerte;2;01/06/2019
Tocantins;Tentativa de homicidio;56;01/06/2019
Tocantins;Violación;82;01/07/2019
Tocantins;Hurto en el vehículo;142;01/07/2019
Tocantins;Homicidio doloso;20;01/07/2019
Tocantins;Lesiones corporales seguidas de muerte;0;01/07/2019
Tocantins;Robo a entidad financiera;0;01/07/2019
Tocantins;Robo de mercancía;1;01/07/2019
Tocantins;Robo de vehiculo;41;01/07/2019
Tocantins;Robo seguido de muerte;4;01/07/2019
Tocantins;Tentativa de homicidio;38;01/07/2019
Tocantins;Violación;77;01/08/2019
Tocantins;Hurto en el vehículo;47;01/08/2019
Tocantins;Homicidio doloso;28;01/08/2019
Tocantins;Lesiones corporales seguidas de muerte;1;01/08/2019
Tocantins;Robo a entidad financiera;1;01/08/2019
Tocantins;Robo de vehiculo;48;01/08/2019
Tocantins;Robo seguido de muerte;1;01/08/2019
Tocantins;Tentativa de homicidio;36;01/08/2019
Tocantins;Violación;11;01/09/2019
Tocantins;Hurto en el vehículo;58;01/09/2019
Tocantins;Homicidio doloso;27;01/09/2019
Tocantins;Lesiones corporales seguidas de muerte;0;01/09/2019
Tocantins;Robo a entidad financiera;0;01/09/2019
Tocantins;Robo de mercancía;0;01/09/2019
Tocantins;Robo de vehiculo;58;01/09/2019
Tocantins;Robo seguido de muerte;1;01/09/2019
Tocantins;Tentativa de homicidio;44;01/09/2019
Tocantins;Violación;28;01/10/2019
Tocantins;Hurto en el vehículo;161;01/10/2019
Tocantins;Homicidio doloso;22;01/10/2019
Tocantins;Lesiones corporales seguidas de muerte;2;01/10/2019
Tocantins;Robo a entidad financiera;0;01/10/2019
Tocantins;Robo de mercancía;0;01/10/2019
Tocantins;Robo de vehiculo;102;01/10/2019
Tocantins;Robo seguido de muerte;2;01/10/2019
Tocantins;Tentativa de homicidio;62;01/10/2019
Tocantins;Violación;78;01/11/2019
Tocantins;Hurto en el vehículo;137;01/11/2019
Tocantins;Lesiones corporales seguidas de muerte;0;01/11/2019
Tocantins;Robo a entidad financiera;0;01/11/2019
Tocantins;Robo de mercancía;0;01/11/2019
Tocantins;Robo de vehiculo;82;01/11/2019
Tocantins;Robo seguido de muerte;0;01/11/2019
Tocantins;Tentativa de homicidio;44;01/11/2019
Tocantins;Violación;68;01/12/2019
Tocantins;Hurto en el vehículo;175;01/12/2019
Tocantins;Homicidio doloso;38;01/12/2019
Tocantins;Lesiones corporales seguidas de muerte;0;01/12/2019
Tocantins;Robo a entidad financiera;0;01/12/2019
Tocantins;Robo de mercancía;0;01/12/2019
Tocantins;Robo de vehiculo;51;01/12/2019
Tocantins;Robo seguido de muerte;0;01/12/2019
Tocantins;Tentativa de homicidio;43;01/12/2019
Acre;Violación;14;01/01/2018
Acre;Hurto en el vehículo;74;01/01/2018
Acre;Homicidio doloso;51;01/01/2018
Acre;Lesiones corporales seguidas de muerte;0;01/01/2018
Acre;Robo a entidad financiera;1;01/01/2018
Acre;Robo de mercancía;0;01/01/2018
Acre;Robo de vehiculo;110;01/01/2018
Acre;Robo seguido de muerte;2;01/01/2018
Acre;Tentativa de homicidio;8;01/01/2018
Acre;Violación;20;01/02/2018
Acre;Hurto en el vehículo;56;01/02/2018
Acre;Homicidio doloso;28;01/02/2018
Acre;Lesiones corporales seguidas de muerte;0;01/02/2018
Acre;Robo a entidad financiera;0;01/02/2018
Acre;Robo de mercancía;0;01/02/2018
Acre;Robo de vehiculo;59;01/02/2018
Acre;Robo seguido de muerte;2;01/02/2018
Acre;Tentativa de homicidio;3;01/02/2018
Acre;Violación;26;01/03/2018
Acre;Hurto en el vehículo;37;01/03/2018
Acre;Homicidio doloso;29;01/03/2018
Acre;Lesiones corporales seguidas de muerte;0;01/03/2018
Acre;Robo a entidad financiera;0;01/03/2018
Acre;Robo de mercancía;0;01/03/2018
Acre;Robo de vehiculo;48;01/03/2018
Acre;Robo seguido de muerte;0;01/03/2018
Acre;Tentativa de homicidio;7;01/03/2018
Acre;Violación;25;01/04/2018
Acre;Hurto en el vehículo;44;01/04/2018
Acre;Homicidio doloso;30;01/04/2018
Acre;Lesiones corporales seguidas de muerte;0;01/04/2018
Acre;Robo a entidad financiera;0;01/04/2018
Acre;Robo de mercancía;0;01/04/2018
Acre;Robo de vehiculo;53;01/04/2018
Acre;Robo seguido de muerte;4;01/04/2018
Acre;Tentativa de homicidio;3;01/04/2018
Acre;Violación;23;01/05/2018
Acre;Hurto en el vehículo;43;01/05/2018
Acre;Homicidio doloso;36;01/05/2018
Acre;Lesiones corporales seguidas de muerte;0;01/05/2018
Acre;Robo a entidad financiera;0;01/05/2018
Acre;Robo de mercancía;0;01/05/2018
Acre;Robo de vehiculo;87;01/05/2018
Acre;Robo seguido de muerte;1;01/05/2018
Acre;Tentativa de homicidio;8;01/05/2018
Acre;Violación;20;01/06/2018
Acre;Hurto en el vehículo;56;01/06/2018
Acre;Homicidio doloso;36;01/06/2018
Acre;Lesiones corporales seguidas de muerte;0;01/06/2018
Acre;Robo a entidad financiera;1;01/06/2018
Acre;Robo de mercancía;0;01/06/2018
Acre;Robo de vehiculo;102;01/06/2018
Acre;Robo seguido de muerte;1;01/06/2018
Acre;Tentativa de homicidio;7;01/06/2018
Acre;Violación;16;01/07/2018
Acre;Hurto en el vehículo;56;01/07/2018
Acre;Homicidio doloso;51;01/07/2018
Acre;Lesiones corporales seguidas de muerte;0;01/07/2018
Acre;Robo a entidad financiera;0;01/07/2018
Acre;Robo de mercancía;1;01/07/2018
